station,location,channel,latitude,longitude,elevation
KMR,--,LHZ,40.202175,-123.708633,915.0
KMR,--,LNZ,40.202175,-123.708633,915.0
KMR,S1,LXZ,40.202175,-123.708633,915.0
KMR,S3,MXZ,40.202175,-123.708633,915.0
KNEE,00,BHZ,40.71519,-123.90112,889.8
KNEE,00,HHZ,40.71519,-123.90112,889.8
KNEE,00,HNZ,40.71519,-123.90112,892.2
KNEE,00,LHZ,40.71519,-123.90112,889.8
KNEE,00,LNZ,40.71519,-123.90112,892.2
KNEE,00,VMZ,40.71519,-123.90112,889.8
KNEE,S1,LXZ,40.715191,-123.901123,889.8
KNEE,S3,MXZ,40.715191,-123.901123,889.8
KOM,--,EHZ,41.278717,-123.453148,1844.0
KOM,--,SHZ,41.278717,-123.453148,1844.0
KOM,02,EHZ,41.278782,-123.453079,1866.0
KOM,02,HNZ,41.278782,-123.453079,1866.0
KOM,20,HNZ,41.278717,-123.453148,1844.0
KPK,--,EHZ,39.583328,-121.306328,897.0
KPK,--,HNZ,39.583328,-121.306328,897.0
KPK,10,HNZ,39.583328,-121.306328,897.0
KPP,--,EHZ,40.345791,-123.363281,1738.0
KPP,--,SHZ,40.345791,-123.363281,1738.0
KPPB,01,EHZ,40.34587,-123.36322,1738.0
KPPB,01,HNZ,40.34587,-123.36322,1738.0
KPPB,20,HNZ,40.34587,-123.36322,1738.0
KPR,01,EHZ,40.2196,-124.05732,450.0
KPR,01,HNZ,40.2196,-124.05732,450.0
KRE,01,EHZ,38.287373,-122.242462,18.0
KRE,01,ENZ,38.287373,-122.242462,18.0
KRK,--,EHZ,39.563152,-123.18367,1259.0
KRK,--,SHZ,39.563152,-123.18367,1259.0
KRK,01,EHZ,39.563152,-123.18367,1259.0
KRK,01,HNZ,39.563152,-123.18367,1259.0
KRMB,--,HHZ,41.522957,-123.907974,1266.0
KRMB,--,HNZ,41.522957,-123.907974,1266.0
KRMB,--,LHZ,41.522957,-123.907974,1266.0
KRMB,20,HNZ,41.522957,-123.907974,1266.0
KRMB,S1,LXZ,41.522957,-123.907974,1266.0
KRMB,S3,MXZ,41.522957,-123.907974,1266.0
KRP,--,HHZ,41.157654,-124.0233,813.0
KRP,--,HNZ,41.157654,-124.0233,813.0
KRP,--,LHZ,41.157654,-124.0233,813.0
KRP,--,LNZ,41.157654,-124.0233,813.0
KRP,S1,LXZ,41.157654,-124.0233,813.0
KRP,S3,MXZ,41.157654,-124.0233,813.0
KRUG,S1,LXZ,40.951824,-123.953674,395.7
KRUG,S3,MXZ,40.951824,-123.953674,395.7
KSM,--,SHZ,40.186806,-124.175682,931.0
KSM,02,EHZ,40.186806,-124.175682,931.0
KSWK,30,HNZ,40.61219,-122.445831,181.7
KSXB,--,HHZ,41.830379,-123.876884,1136.0
KSXB,--,HNZ,41.830379,-123.876884,1136.0
KSXB,--,LHZ,41.830379,-123.876884,1136.0
KSXB,S1,LXZ,41.830379,-123.876884,1136.0
KSXB,S3,MXZ,41.830379,-123.876884,1136.0
KTD,01,HNZ,41.05387,-124.15057,101.0
KTD,20,HNZ,41.05387,-124.15057,101.0
KTR,--,EHZ,41.908474,-123.377548,1347.0
KTR,--,SHZ,41.908474,-123.377548,1347.0
L001,01,HNZ,40.225349,-121.075737,1384.0
L002,01,HNZ,40.171329,-121.072609,1441.0
L02A,S1,LXZ,42.155998,-123.601799,484.6
L02A,S3,MXZ,42.155998,-123.601799,484.6
L02D,--,BHZ,42.157799,-123.603104,458.0
L02D,--,HHZ,42.157799,-123.603104,458.0
L02D,--,HNZ,42.157799,-123.603104,458.0
L02D,--,LHZ,42.157799,-123.603104,458.0
L02D,--,LNZ,42.157799,-123.603104,458.0
L02D,--,UHZ,42.157799,-123.603104,458.0
L02D,--,VHZ,42.157799,-123.603104,458.0
L02D,S1,LXZ,42.157799,-123.603104,458.0
L02D,S3,MXZ,42.157799,-123.603104,458.0
L02E,--,BHZ,42.158001,-123.602898,454.0
L02E,--,HHZ,42.158001,-123.602898,454.0
L02E,--,HNZ,42.158001,-123.602898,454.0
L02E,--,LHZ,42.158001,-123.602898,454.0
L02E,--,LNZ,42.158001,-123.602898,454.0
L02E,--,UHZ,42.158001,-123.602898,454.0
L02E,--,VHZ,42.158001,-123.602898,454.0
L02E,S1,LXZ,42.158001,-123.6026,454.0
L02E,S3,MXZ,42.158001,-123.6026,454.0
L02F,--,BHZ,42.120899,-123.570702,440.0
L02F,--,HHZ,42.120899,-123.570702,440.0
L02F,--,HNZ,42.120899,-123.570702,440.0
L02F,--,LHZ,42.120899,-123.570702,440.0
L02F,--,LNZ,42.120899,-123.570702,440.0
L02F,--,UHZ,42.120899,-123.570702,440.0
L02F,--,VHZ,42.120899,-123.570702,440.0
L02F,S1,LXZ,42.120899,-123.570702,440.0
L02F,S3,MXZ,42.120899,-123.570702,440.0
L04A,S1,LXZ,42.174999,-121.890999,1336.0
L04A,S3,MXZ,42.174999,-121.890999,1336.0
L04D,--,BHZ,42.217999,-122.304604,1437.0
L04D,--,HHZ,42.217999,-122.304604,1437.0
L04D,--,HNZ,42.217999,-122.304604,1437.0
L04D,--,LHZ,42.217999,-122.304604,1437.0
L04D,--,LNZ,42.217999,-122.304604,1437.0
L04D,--,UHZ,42.217999,-122.304604,1437.0
L04D,--,VHZ,42.217999,-122.304604,1437.0
L04D,S1,LXZ,42.217999,-122.304604,1437.0
L04D,S3,MXZ,42.217999,-122.304604,1437.0
LAB,--,EHZ,42.267578,-122.06353,1774.0
LAB,--,ELZ,42.267578,-122.06353,1774.0
LAB,01,EHZ,41.48671,-121.82048,1618.0
LAB,01,HNZ,41.48671,-121.82048,1618.0
LAB,20,HNZ,41.48671,-121.82048,1618.0
LAIR,--,ENZ,43.16148,-123.93143,127.8
LAIR,--,HHZ,43.16148,-123.93143,127.8
LAM,--,SHZ,41.609867,-122.625587,1769.0
LAMB,--,EHZ,41.610001,-122.625526,1789.0
LAS,--,EHZ,41.59935,-121.577728,2047.0
LAS,--,SHZ,41.59935,-121.577728,2047.0
LASH,01,HNZ,41.26028,-121.94918,1118.6
LASH,20,HNZ,41.26028,-121.94918,1118.6
LBC,--,EHZ,40.836742,-121.34993,1525.0
LBC,--,SHZ,40.836742,-121.34993,1525.0
LBE,01,EHZ,41.301744,-121.719011,1750.0
LBE,01,HNZ,41.301744,-121.719011,1750.0
LBE,20,HNZ,41.301744,-121.719011,1750.0
LBF,--,EHZ,41.347065,-121.890976,1961.0
LBF,--,SHZ,41.347065,-121.890976,1961.0
LBK,--,EHZ,41.083817,-122.667313,1304.0
LBK,--,SHZ,41.083817,-122.667313,1304.0
LBL,01,HNZ,41.79533,-122.15616,2368.2
LBL,20,HNZ,41.79533,-122.15616,2368.2
LBO,--,EHZ,41.4921,-122.24427,1544.0
LBO,--,SHZ,41.4921,-122.24427,1544.0
LBO,01,EHZ,41.4921,-122.24427,1544.0
LBO,01,HNZ,41.4921,-122.24427,1544.0
LBP,--,EHZ,40.316711,-122.881935,1019.0
LBP,--,SHZ,40.316711,-122.881935,1019.0
LBR,01,HHZ,41.40942,-122.06776,1601.0
LBR,01,HNZ,41.40942,-122.06776,1607.0
LBR,01,LHZ,41.40942,-122.06776,1601.0
LBU,01,HNZ,40.8044,-121.64347,2006.0
LBU,20,HNZ,40.8044,-121.64347,2006.0
LCK,--,CNZ,38.819542,-122.741737,1166.0
LCK,--,DPZ,38.819542,-122.741737,1166.0
LCM,--,SHZ,40.146584,-121.52253,1806.0
LCM,03,EHZ,40.146584,-121.52253,1806.0
LCOW,00,BHZ,40.64261,-122.18524,235.1
LCOW,00,HHZ,40.64261,-122.18524,235.1
LCOW,00,HNZ,40.64261,-122.18524,236.2
LCOW,00,LHZ,40.64261,-122.18524,235.1
LCOW,00,LNZ,40.64261,-122.18524,236.2
LCOW,00,VMZ,40.64261,-122.18524,235.1
LCOW,S1,LXZ,40.642609,-122.185242,236.2
LCOW,S3,MXZ,40.642609,-122.185242,236.2
LCSB,--,EHZ,41.415878,-122.393814,1115.0
LCSB,--,SHZ,41.415878,-122.393814,1115.0
LDB,--,EHZ,40.431046,-121.786324,1173.0
LDB,--,SHZ,40.431046,-121.786324,1173.0
LDH,--,HHZ,40.511902,-121.581596,2060.0
LDH,--,HNZ,40.511902,-121.581596,2060.0
LDH,--,LHZ,40.511902,-121.581596,2060.0
LDH,S1,LXZ,40.511902,-121.581596,2060.0
LDH,S3,MXZ,40.511902,-121.581596,2060.0
LDL,01,HHZ,41.38136,-122.29369,1705.0
LDL,01,HNZ,41.38136,-122.29369,1706.0
LDL,01,LHZ,41.38136,-122.29369,1705.0
LEL,--,EHZ,40.464207,-121.518044,2414.0
LEL,--,SHZ,40.464207,-121.518044,2414.0
LEL,01,HHZ,40.464184,-121.517967,2415.0
LEL,01,HNZ,40.464184,-121.517967,2415.0
LEV,10,HNZ,37.80183,-122.40032,-7.0
LEV,20,HNZ,37.80183,-122.40032,-17.0
LEV,40,EHZ,37.80183,-122.40032,-37.0
LEV,40,HNZ,37.80183,-122.40032,-37.0
LEV,S0,EHZ,37.80183,-122.40032,3.0
LEV,S0,HNZ,37.80183,-122.40032,3.0
LGB,--,SHZ,41.334183,-122.187706,1952.0
LGB,02,EHZ,41.334183,-122.187706,1952.0
LGM,--,EHZ,41.599316,-121.836304,1607.0
LGM,--,SHZ,41.599316,-121.836304,1607.0
LGMB,00,BHZ,41.59944,-121.83623,1622.0
LGMB,00,HHZ,41.59944,-121.83623,1622.0
LGMB,00,HNZ,41.59944,-121.83623,1623.1
LGMB,00,LHZ,41.59944,-121.83623,1622.0
LGMB,00,LNZ,41.59944,-121.83623,1623.1
LGMB,S1,LXZ,41.599442,-121.836227,1622.0
LGMB,S3,MXZ,41.599442,-121.836227,1622.0
LGP,--,EHZ,40.912281,-122.829491,1265.0
LGP,--,SHZ,40.912281,-122.829491,1265.0
LGY,01,HHZ,41.34488,-122.19581,2419.0
LGY,01,HNZ,41.34488,-122.19581,2420.0
LGY,01,LHZ,41.34488,-122.19581,2419.0
LHE,--,SHZ,41.628582,-122.231636,2117.0
LHE,02,EHZ,41.628582,-122.231636,2117.0
LHE,03,HNZ,41.628582,-122.231636,2117.0
LHE,20,HNZ,41.628582,-122.231636,2117.0
LITV,00,BHZ,40.83679,-121.11247,1560.3
LITV,00,HHZ,40.83679,-121.11247,1560.3
LITV,00,HNZ,40.83679,-121.11247,1561.6
LITV,00,LHZ,40.83679,-121.11247,1560.3
LITV,00,LNZ,40.83679,-121.11247,1561.6
LITV,00,VMZ,40.83679,-121.11247,1560.3
LITV,S1,LXZ,40.836788,-121.112473,1560.3
LITV,S3,MXZ,40.836788,-121.112473,1560.3
LMC,--,HHZ,41.274158,-122.121971,1062.0
LMC,--,HNZ,41.274158,-122.121971,1062.0
LMC,--,LHZ,41.274158,-122.121971,1062.0
LME,--,SHZ,40.537945,-121.571846,1760.0
LME,02,EHZ,40.537945,-121.571846,1760.0
LMH,--,EHZ,41.578678,-121.658516,2201.0
LMH,--,SHZ,41.578678,-121.658516,2201.0
LMI,--,EHZ,40.512169,-122.149147,204.0
LMI,--,SHZ,40.512169,-122.149147,204.0
LMI,01,EHZ,40.51215,-122.14917,209.0
LMI,01,HNZ,40.51215,-122.14917,209.0
LMP,--,EHZ,41.487965,-122.154762,1860.0
LMP,--,SHZ,41.487965,-122.154762,1860.0
LONE,--,ENZ,43.36353,-123.05772,1223.1
LONE,--,HHZ,43.36353,-123.05772,1222.6
LOST,--,HNZ,42.01625,-121.50366,1229.0
LPG,--,EHZ,40.145138,-122.687881,574.0
LPG,--,SHZ,40.145138,-122.687881,574.0
LPK,--,EHZ,41.455257,-122.543716,1880.0
LPK,--,SHZ,41.455257,-122.543716,1880.0
LRB,--,EHZ,40.143227,-122.557716,308.0
LRB,--,SHZ,40.143227,-122.557716,308.0
LRD,--,EHZ,40.465038,-121.46344,2325.0
LRD,--,SHZ,40.465038,-121.46344,2325.0
LRD,01,HHZ,40.465038,-121.46344,2325.0
LRD,01,HNZ,40.465038,-121.46344,2325.0
LRR,--,EHZ,40.466305,-121.622299,1817.0
LRR,--,SHZ,40.466305,-121.622299,1817.0
LSB,01,EHZ,41.697278,-122.471395,923.6
LSB,01,HNZ,41.697278,-122.471395,925.0
LSB,20,HNZ,41.697278,-122.471395,925.0
LSF,--,EHZ,40.658173,-122.523705,1042.0
LSF,--,SHZ,40.658173,-122.523705,1042.0
LSF,--,SLZ,40.658173,-122.523705,1042.0
LSG,01,EHZ,41.085435,-122.254766,1439.0
LSG,01,HNZ,41.085435,-122.254766,1439.0
LSG,20,HNZ,41.085435,-122.254766,1439.0
LSH,--,SHZ,40.792942,-122.039429,738.0
LSH,03,EHZ,40.792942,-122.039429,738.0
LSI,--,EHZ,40.396595,-121.423134,1857.0
LSI,--,SHZ,40.396595,-121.423134,1857.0
LSIB,S1,LXZ,40.39735,-121.423447,1889.6
LSIB,S3,MXZ,40.39735,-121.423447,1889.6
LSR,--,EHZ,41.106956,-122.270615,1524.0
LSR,--,SHZ,41.106956,-122.270615,1524.0
LST1,01,EHZ,41.471331,-122.304108,1335.0
LST2,01,EHZ,41.462034,-122.217914,2180.0
LST3,01,EHZ,41.334475,-122.105693,1537.0
LST4,01,EHZ,41.37585,-122.125359,2056.0
LST5,01,EHZ,41.386588,-122.192659,3386.0
LTC,--,SHZ,40.20842,-122.125481,233.0
LTC,02,EHZ,40.20842,-122.125481,233.0
LTC,03,EHZ,40.208519,-122.125618,259.0
LTC,03,HNZ,40.208519,-122.125618,259.0
LTI,--,EHZ,41.176098,-121.488792,1156.0
LTI,--,SHZ,41.176098,-121.488792,1156.0
LVA1,00,BNZ,38.033443,-121.764626,-22.0
LVA1,00,HNZ,38.033445,-121.76467,-1.5
LVA2,00,HNZ,38.033222,-121.763527,-1.5
LVA3,00,HNZ,38.032779,-121.763138,1.2
LVA4,01,BNZ,38.03355,-121.76339,-35.0
LVA4,01,HNZ,38.033549,-121.763393,-3.7
LVB1,00,HNZ,37.90989,-121.56539,3.5
LVB2,00,HNZ,37.90982,-121.5656,3.7
LVB3,00,HNZ,37.91019,-121.56485,3.4
LVB4,00,HNZ,37.90968,-121.56558,3.2
LVR,--,EHZ,40.039371,-122.672501,943.0
LVR,--,SHZ,40.039371,-122.672501,943.0
LWH,--,EHZ,40.641796,-121.94857,539.0
LWH,--,SHZ,40.641796,-121.94857,539.0
LWHB,01,EHZ,40.6415,-121.94737,585.0
LWHB,01,HNZ,40.6415,-121.94737,585.0
LWHB,20,HNZ,40.6415,-121.94737,585.0
M01C,S1,LXZ,41.847301,-124.122101,38.0
M01C,S3,MXZ,41.847301,-124.122101,38.0
M02C,--,BHZ,41.391998,-122.853798,960.0
M02C,--,HHZ,41.391998,-122.853798,960.0
M02C,--,HNZ,41.391998,-122.853798,960.0
M02C,--,LHZ,41.391998,-122.853798,960.0
M02C,--,LNZ,41.391998,-122.853798,960.0
M02C,--,UHZ,41.391998,-122.853798,960.0
M02C,--,VHZ,41.391998,-122.853798,960.0
M02C,S1,LXZ,41.391998,-122.853798,960.0
M02C,S3,MXZ,41.391998,-122.853798,960.0
M03C,S1,LXZ,41.2742,-122.122002,1047.0
M03C,S3,MXZ,41.2742,-122.122002,1047.0
M04C,--,BHZ,41.7826,-121.839302,1391.0
M04C,--,HHZ,41.7826,-121.839302,1391.0
M04C,--,HNZ,41.7826,-121.839302,1391.0
M04C,--,LHZ,41.7826,-121.839302,1391.0
M04C,--,LNZ,41.7826,-121.839302,1391.0
M04C,--,UHZ,41.7826,-121.839302,1391.0
M04C,--,VHZ,41.7826,-121.839302,1391.0
M04C,S1,LXZ,41.7826,-121.839302,1391.0
M04C,S3,MXZ,41.7826,-121.839302,1391.0
M05C,S1,LXZ,41.359299,-121.145699,1333.0
M05C,S3,MXZ,41.359299,-121.145699,1333.0
M1,--,EHZ,41.291624,-122.057685,1101.3
M11B,--,BHZ,42.931999,-125.017097,-1109.0
M11B,S1,LXZ,42.931999,-125.017097,-1109.0
M11B,S3,MXZ,42.931999,-125.017097,-1109.0
M12B,--,BHZ,42.183998,-124.946098,-1045.0
M12B,S1,LXZ,42.183998,-124.946098,-1045.0
M12B,S3,MXZ,42.183998,-124.946098,-1045.0
M13B,--,HHZ,41.671501,-124.859596,-909.0
M14B,--,BHZ,40.985001,-124.589699,-638.0
M14B,S1,LXZ,40.985001,-124.589699,-638.0
M14B,S3,MXZ,40.985001,-124.589699,-638.0
M14D,--,HHZ,42.913601,-124.977898,-997.0
M14D,--,HXZ,42.913601,-124.977898,-997.0
M15D,--,HHZ,42.210701,-124.907402,-933.0
M15D,--,HXZ,42.210701,-124.907402,-933.0
M16D,--,BHZ,41.6618,-124.807098,-882.0
M16D,--,BXZ,41.6618,-124.807098,-882.0
M16D,S1,LXZ,41.6618,-124.807098,-882.0
M16D,S3,MXZ,41.6618,-124.807098,-882.0
M17D,--,HHZ,41.036999,-124.629799,-749.0
M17D,--,HXZ,41.036999,-124.629799,-749.0
M2,--,EHZ,41.303647,-122.080077,1210.2
M3,--,EHZ,41.318035,-122.09722,1326.8
M4,--,EHZ,41.334725,-122.10386,1522.1
M5,--,EHZ,41.349201,-122.113081,1708.8
M6,--,EHZ,41.365608,-122.127481,1993.5
M7,--,EHZ,41.377799,-122.135898,2196.0
M8,--,EHZ,41.384644,-122.162268,2549.1
MAG,01,EHZ,38.446751,-122.681221,31.0
MAG,01,ENZ,38.446751,-122.681221,31.0
MAR,--,EHZ,37.80641,-122.42425,5.0
MAR,--,HNZ,37.80641,-122.42425,5.0
MAR,01,EHZ,38.107174,-122.287361,-29.0
MCCM,--,BHZ,38.144779,-122.88018,-7.7
MCCM,--,BLZ,38.144779,-122.88018,-7.7
MCCM,--,HHZ,38.144779,-122.88018,-7.7
MCCM,--,HLZ,38.144779,-122.88018,-7.7
MCCM,--,LHZ,38.144779,-122.88018,-7.7
MCCM,--,LLZ,38.144779,-122.88018,-7.7
MCCM,--,UHZ,38.144779,-122.88018,-7.7
MCCM,--,VHZ,38.144779,-122.88018,-7.7
MCCM,00,BHZ,38.144779,-122.88018,-7.7
MCCM,00,HHZ,38.144779,-122.88018,-7.7
MCCM,00,HNZ,38.144779,-122.88018,-7.7
MCCM,00,LHZ,38.144779,-122.88018,-7.7
MCCM,00,VHZ,38.144779,-122.88018,-7.7
MCCM,S1,LXZ,38.144779,-122.88018,-7.7
MCCM,S3,MXZ,38.144779,-122.88018,-7.7
MCD,01,HHZ,37.98019,-121.473457,15.0
MCD,01,HNZ,37.98019,-121.473457,15.0
MCL,--,DPZ,38.85466,-122.823349,961.0
MDE,01,EHZ,38.317352,-122.308655,-8.0
MDE,01,ENZ,38.317352,-122.308655,-8.0
ME01,01,BHZ,41.7752,-123.403397,337.0
ME01,02,LHZ,41.7752,-123.403397,337.0
ME02,01,BHZ,41.6898,-122.337196,951.0
ME02,02,LHZ,41.6898,-122.337196,951.0
ME03,01,BHZ,41.702,-123.880997,283.0
ME03,02,LHZ,41.702,-123.880997,283.0
ME04,01,BHZ,41.355,-123.514,431.0
ME04,02,LHZ,41.355,-123.514,431.0
ME05,01,BHZ,41.526001,-122.052002,1601.0
ME05,02,LHZ,41.526001,-122.052002,1601.0
ME06,01,BHZ,41.341999,-121.695,1332.0
ME06,02,LHZ,41.341999,-121.695,1332.0
ME07,01,BHZ,41.167999,-123.912003,681.0
ME07,02,LHZ,41.167999,-123.912003,681.0
ME08,01,BHZ,40.222,-123.305,835.0
ME08,02,LHZ,40.222,-123.305,835.0
ME09,01,BHZ,41.085999,-122.725998,867.0
ME09,02,LHZ,41.085999,-122.725998,867.0
ME10,01,BHZ,40.959099,-122.461899,834.0
ME10,02,LHZ,40.959099,-122.461899,834.0
ME11,01,BHZ,41.056,-121.370003,1001.0
ME11,02,LHZ,41.056,-121.370003,1001.0
ME12,01,BHZ,40.104,-122.498001,178.0
ME12,02,LHZ,40.104,-122.498001,178.0
ME13,01,BHZ,40.764,-122.917999,760.0
ME13,02,LHZ,40.764,-122.917999,760.0
ME14,01,BHZ,41.006001,-121.896004,590.0
ME14,02,LHZ,41.006001,-121.896004,590.0
ME14A,01,BHZ,41.007599,-121.896599,585.0
ME14A,02,LHZ,41.007599,-121.896599,585.0
ME15,01,BHZ,40.810001,-121.683998,1380.0
ME15,02,LHZ,40.810001,-121.683998,1380.0
ME16,01,BHZ,40.577,-122.086998,269.0
ME16,02,LHZ,40.577,-122.086998,269.0
ME17,01,BHZ,40.535999,-121.722,1244.0
ME17,02,LHZ,40.535999,-121.722,1244.0
ME18,01,BHZ,40.729,-121.022003,1996.0
ME18,02,LHZ,40.729,-121.022003,1996.0
ME21,01,BHZ,40.348701,-121.237602,1505.0
ME21,02,LHZ,40.348701,-121.237602,1505.0
ME22,01,BHZ,40.123001,-121.555702,1336.0
ME22,02,LHZ,40.123001,-121.555702,1336.0
ME23,01,BHZ,40.396,-121.455002,1863.0
ME23,02,LHZ,40.396,-121.455002,1863.0
ME24,01,BHZ,40.359001,-122.046997,206.0
ME24,02,LHZ,40.359001,-122.046997,206.0
ME25,01,BHZ,40.294998,-121.802002,964.0
ME25,02,LHZ,40.294998,-121.802002,964.0
ME26,01,BHZ,40.157001,-122.098999,99.0
ME26,02,LHZ,40.157001,-122.098999,99.0
ME27,01,BHZ,40.452999,-123.154999,771.0
ME27,02,LHZ,40.452999,-123.154999,771.0
ME28,01,BHZ,40.327,-122.471001,222.0
ME28,02,LHZ,40.327,-122.471001,222.0
ME29,01,BHZ,41.141998,-123.1408,725.0
ME29,02,LHZ,41.141998,-123.1408,725.0
ME30,01,BHZ,40.842999,-123.565002,237.0
ME30,02,LHZ,40.842999,-123.565002,237.0
ME31,01,BHZ,40.722,-123.946999,820.0
ME31,02,LHZ,40.722,-123.946999,820.0
ME32,01,BHZ,40.590698,-123.859001,711.0
ME32,02,LHZ,40.590698,-123.859001,711.0
ME33,01,BHZ,40.483002,-123.802002,367.0
ME33,02,LHZ,40.483002,-123.802002,367.0
ME34,01,BHZ,40.483002,-124.126999,244.0
ME34,02,LHZ,40.483002,-124.126999,244.0
ME35,01,BHZ,40.483002,-123.748001,369.0
ME35,02,LHZ,40.483002,-123.748001,369.0
ME36,01,BHZ,40.248199,-124.163803,73.0
ME36,02,LHZ,40.248199,-124.163803,73.0
ME37,01,BHZ,40.285,-123.653999,501.0
ME37,02,LHZ,40.285,-123.653999,501.0
ME38,01,BHZ,40.101002,-123.503197,275.0
ME38,02,LHZ,40.101002,-123.503197,275.0
ME39,01,BHZ,40.188202,-123.594299,341.0
ME39,02,LHZ,40.188202,-123.594299,341.0
ME41,01,BHZ,39.884998,-123.361,1017.0
ME41,02,LHZ,39.884998,-123.361,1017.0
ME42,01,BHZ,39.7145,-123.273003,633.0
ME42,02,LHZ,39.7145,-123.273003,633.0
ME43,01,BHZ,39.570301,-123.175003,1143.0
ME43,02,LHZ,39.570301,-123.175003,1143.0
ME44,01,BHZ,39.492802,-123.186996,417.0
ME44,02,LHZ,39.492802,-123.186996,417.0
ME45,01,BHZ,39.466599,-122.959503,633.0
ME45,02,LHZ,39.466599,-122.959503,633.0
ME46,01,BHZ,39.195999,-122.968002,425.0
ME46,02,LHZ,39.195999,-122.968002,425.0
ME47,01,BHZ,39.1124,-122.8106,434.0
ME47,02,LHZ,39.1124,-122.8106,434.0
ME48,01,BHZ,38.9063,-122.7603,714.0
ME48,02,LHZ,38.9063,-122.7603,714.0
ME49,01,BHZ,39.8633,-123.719398,284.0
ME49,02,LHZ,39.8633,-123.719398,284.0
ME50,01,BHZ,39.622002,-123.474998,634.0
ME50,02,LHZ,39.622002,-123.474998,634.0
ME52,01,BHZ,39.3228,-123.219101,271.0
ME52,02,LHZ,39.3228,-123.219101,271.0
ME53,01,BHZ,39.2229,-123.593399,165.0
ME53,02,LHZ,39.2229,-123.593399,165.0
ME54,01,BHZ,39.013199,-123.377899,109.0
ME54,02,LHZ,39.013199,-123.377899,109.0
ME55,01,BHZ,38.663898,-123.076202,437.0
ME55,02,LHZ,38.663898,-123.076202,437.0
ME56,01,BHZ,39.887001,-122.8731,1534.0
ME56,02,LHZ,39.887001,-122.8731,1534.0
ME57,01,BHZ,39.9118,-122.567596,266.0
ME57,02,LHZ,39.9118,-122.567596,266.0
ME59,01,BHZ,39.830002,-121.833,135.0
ME59,02,LHZ,39.830002,-121.833,135.0
ME60,01,BHZ,39.949001,-121.5364,1181.0
ME60,02,LHZ,39.949001,-121.5364,1181.0
ME61,01,BHZ,39.532001,-122.295998,65.0
ME61,02,LHZ,39.532001,-122.295998,65.0
ME62,01,BHZ,39.534,-121.918999,25.0
ME62,02,LHZ,39.534,-121.918999,25.0
ME63,01,BHZ,39.315399,-122.5224,390.0
ME63,02,LHZ,39.315399,-122.5224,390.0
ME64,01,BHZ,39.275101,-122.155197,-5.0
ME64,02,LHZ,39.275101,-122.155197,-5.0
ME65,01,BHZ,39.004902,-122.141602,91.0
ME65,02,LHZ,39.004902,-122.141602,91.0
ME81,01,BHZ,40.1096,-121.172302,1585.0
ME81,02,LHZ,40.1096,-121.172302,1585.0
ME82,01,BHZ,39.719002,-121.527,658.0
ME82,02,LHZ,39.719002,-121.527,658.0
ME87,01,BHZ,39.681801,-121.091301,1536.0
ME87,02,LHZ,39.681801,-121.091301,1536.0
ME88,01,BHZ,39.236198,-121.346901,124.0
ME88,02,LHZ,39.236198,-121.346901,124.0
ME89,01,BHZ,39.383701,-121.162598,796.0
ME89,02,LHZ,39.383701,-121.162598,796.0
MERL,--,HNZ,42.50357,-123.38353,342.2
MGL,--,EHZ,39.811832,-121.556999,1010.0
MHDL,00,BHZ,37.842319,-122.494308,94.5
MHDL,00,HHZ,37.842319,-122.494308,94.5
MHDL,00,LHZ,37.842319,-122.494308,94.5
MHDL,00,VHZ,37.842319,-122.494308,94.5
MHDL,50,HNZ,37.842319,-122.494308,94.5
MHDL,S1,LXZ,37.842319,-122.494308,94.5
MHDL,S3,MXZ,37.842319,-122.494308,94.5
MILL,00,BHZ,41.70532,-124.04106,559.2
MILL,00,HHZ,41.70532,-124.04106,559.2
MILL,00,HNZ,41.70532,-124.04106,560.5
MILL,00,LHZ,41.70532,-124.04106,559.2
MILL,00,LNZ,41.70532,-124.04106,560.5
MILL,00,VMZ,41.70532,-124.04106,559.2
MILL,S1,LXZ,41.705318,-124.041061,559.2
MILL,S3,MXZ,41.705318,-124.041061,559.2
MIN,S1,LXZ,40.346008,-121.60656,1470.9
MIN,S3,MXZ,40.346008,-121.60656,1470.9
MLKN,S1,LXZ,38.382938,-122.238098,355.2
MLKN,S3,MXZ,38.382938,-122.238098,355.2
MNDO,00,BHZ,39.31418,-123.74511,179.4
MNDO,00,HHZ,39.31418,-123.74511,179.4
MNDO,00,HNZ,39.31418,-123.74511,179.4
MNDO,00,LHZ,39.31418,-123.74511,179.4
MNDO,00,LNZ,39.31418,-123.74511,179.4
MNDO,00,VMZ,39.31418,-123.74511,179.4
MNDO,S1,LXZ,39.314178,-123.74511,179.4
MNDO,S3,MXZ,39.314178,-123.74511,179.4
MNRC,--,BHZ,38.878738,-122.442772,709.9
MNRC,--,BLZ,38.878738,-122.442772,709.9
MNRC,--,HHZ,38.878738,-122.442772,709.9
MNRC,--,HLZ,38.878738,-122.442772,709.9
MNRC,--,LHZ,38.878738,-122.442772,709.9
MNRC,--,LLZ,38.878738,-122.442772,709.9
MNRC,--,UHZ,38.878738,-122.442772,709.9
MNRC,--,VHZ,38.878738,-122.442772,709.9
MNRC,00,BHZ,38.878738,-122.442772,709.9
MNRC,00,HHZ,38.878738,-122.442772,709.9
MNRC,00,HNZ,38.878738,-122.442772,709.9
MNRC,00,LHZ,38.878738,-122.442772,709.9
MNRC,00,VHZ,38.878738,-122.442772,709.9
